Area,Year,Age,Education,Distribution
Tonga,2015,90--94,No Education,0.03
Tonga,2015,90--94,Post Secondary,0.03
Tonga,2015,90--94,Primary,0.61
Tonga,2015,90--94,Total,1.00
Tonga,2015,90--94,Under 15,0.00
Tonga,2015,90--94,Upper Secondary,0.02
Tonga,2015,95--99,Incomplete Primary,0.08
Tonga,2015,95--99,Lower Secondary,0.21
Tonga,2015,95--99,No Education,0.04
Tonga,2015,95--99,Post Secondary,0.02
Tonga,2015,95--99,Primary,0.64
Tonga,2015,95--99,Total,1.00
Tonga,2015,95--99,Under 15,0.00
Tonga,2015,95--99,Upper Secondary,0.02
Trinidad and Tobago,2015,100+,Incomplete Primary,0.38
Trinidad and Tobago,2015,100+,Lower Secondary,0.02
Trinidad and Tobago,2015,100+,No Education,0.28
Trinidad and Tobago,2015,100+,Post Secondary,0.01
Trinidad and Tobago,2015,100+,Primary,0.30
Trinidad and Tobago,2015,100+,Total,1.00
Trinidad and Tobago,2015,100+,Under 15,0.00
Trinidad and Tobago,2015,100+,Upper Secondary,0.01
Trinidad and Tobago,2015,15--19,Incomplete Primary,0.00
Trinidad and Tobago,2015,15--19,Lower Secondary,0.67
Trinidad and Tobago,2015,15--19,No Education,0.00
Trinidad and Tobago,2015,15--19,Post Secondary,0.01
Trinidad and Tobago,2015,15--19,Primary,0.12
Trinidad and Tobago,2015,15--19,Total,1.00
Trinidad and Tobago,2015,15--19,Under 15,0.00
Trinidad and Tobago,2015,15--19,Upper Secondary,0.19
Trinidad and Tobago,2015,20--24,Incomplete Primary,0.00
Trinidad and Tobago,2015,20--24,Lower Secondary,0.42
Trinidad and Tobago,2015,20--24,No Education,0.00
Trinidad and Tobago,2015,20--24,Post Secondary,0.07
Trinidad and Tobago,2015,20--24,Primary,0.12
Trinidad and Tobago,2015,20--24,Total,1.00
Trinidad and Tobago,2015,20--24,Under 15,0.00
Trinidad and Tobago,2015,20--24,Upper Secondary,0.39
Trinidad and Tobago,2015,25--29,Incomplete Primary,0.00
Trinidad and Tobago,2015,25--29,Lower Secondary,0.45
Trinidad and Tobago,2015,25--29,No Education,0.00
Trinidad and Tobago,2015,25--29,Post Secondary,0.08
Trinidad and Tobago,2015,25--29,Primary,0.12
Trinidad and Tobago,2015,25--29,Total,1.00
Trinidad and Tobago,2015,25--29,Under 15,0.00
Trinidad and Tobago,2015,25--29,Upper Secondary,0.34
Trinidad and Tobago,2015,30--34,Incomplete Primary,0.01
Trinidad and Tobago,2015,30--34,Lower Secondary,0.46
Trinidad and Tobago,2015,30--34,No Education,0.00
Trinidad and Tobago,2015,30--34,Post Secondary,0.08
Trinidad and Tobago,2015,30--34,Primary,0.13
Trinidad and Tobago,2015,30--34,Total,1.00
Trinidad and Tobago,2015,30--34,Under 15,0.00
Trinidad and Tobago,2015,30--34,Upper Secondary,0.32
Trinidad and Tobago,2015,35--39,Incomplete Primary,0.01
Trinidad and Tobago,2015,35--39,Lower Secondary,0.49
Trinidad and Tobago,2015,35--39,No Education,0.01
Trinidad and Tobago,2015,35--39,Post Secondary,0.07
Trinidad and Tobago,2015,35--39,Primary,0.14
Trinidad and Tobago,2015,35--39,Total,1.00
Trinidad and Tobago,2015,35--39,Under 15,0.00
Trinidad and Tobago,2015,35--39,Upper Secondary,0.28
Trinidad and Tobago,2015,40--44,Incomplete Primary,0.02
Trinidad and Tobago,2015,40--44,Lower Secondary,0.52
Trinidad and Tobago,2015,40--44,No Education,0.01
Trinidad and Tobago,2015,40--44,Post Secondary,0.07
Trinidad and Tobago,2015,40--44,Primary,0.15
Trinidad and Tobago,2015,40--44,Total,1.00
Trinidad and Tobago,2015,40--44,Under 15,0.00
Trinidad and Tobago,2015,40--44,Upper Secondary,0.24
Trinidad and Tobago,2015,45--49,Incomplete Primary,0.03
Trinidad and Tobago,2015,45--49,Lower Secondary,0.49
Trinidad and Tobago,2015,45--49,No Education,0.01
Trinidad and Tobago,2015,45--49,Post Secondary,0.06
Trinidad and Tobago,2015,45--49,Primary,0.20
Trinidad and Tobago,2015,45--49,Total,1.00
Trinidad and Tobago,2015,45--49,Under 15,0.00
Trinidad and Tobago,2015,45--49,Upper Secondary,0.21
Trinidad and Tobago,2015,50--54,Incomplete Primary,0.06
Trinidad and Tobago,2015,50--54,Lower Secondary,0.41
Trinidad and Tobago,2015,50--54,No Education,0.01
Trinidad and Tobago,2015,50--54,Post Secondary,0.06
Trinidad and Tobago,2015,50--54,Primary,0.30
Trinidad and Tobago,2015,50--54,Total,1.00
Trinidad and Tobago,2015,50--54,Under 15,0.00
Trinidad and Tobago,2015,50--54,Upper Secondary,0.16
Trinidad and Tobago,2015,55--59,Incomplete Primary,0.10
Trinidad and Tobago,2015,55--59,Lower Secondary,0.32
Trinidad and Tobago,2015,55--59,No Education,0.02
Trinidad and Tobago,2015,55--59,Post Secondary,0.07
Trinidad and Tobago,2015,55--59,Primary,0.39
Trinidad and Tobago,2015,55--59,Total,1.00
Trinidad and Tobago,2015,55--59,Under 15,0.00
Trinidad and Tobago,2015,55--59,Upper Secondary,0.11
Trinidad and Tobago,2015,60--64,Incomplete Primary,0.11
Trinidad and Tobago,2015,60--64,Lower Secondary,0.30
Trinidad and Tobago,2015,60--64,No Education,0.02
Trinidad and Tobago,2015,60--64,Post Secondary,0.07
Trinidad and Tobago,2015,60--64,Primary,0.41
Trinidad and Tobago,2015,60--64,Total,1.00
Trinidad and Tobago,2015,60--64,Under 15,0.00
Trinidad and Tobago,2015,60--64,Upper Secondary,0.10
Trinidad and Tobago,2015,65--69,Incomplete Primary,0.13
Trinidad and Tobago,2015,65--69,Lower Secondary,0.25
Trinidad and Tobago,2015,65--69,No Education,0.02
Trinidad and Tobago,2015,65--69,Post Secondary,0.06
Trinidad and Tobago,2015,65--69,Primary,0.44
Trinidad and Tobago,2015,65--69,Total,1.00
Trinidad and Tobago,2015,65--69,Under 15,0.00
Trinidad and Tobago,2015,65--69,Upper Secondary,0.09
Trinidad and Tobago,2015,70--74,Incomplete Primary,0.15
Trinidad and Tobago,2015,70--74,Lower Secondary,0.18
Trinidad and Tobago,2015,70--74,No Education,0.04
Trinidad and Tobago,2015,70--74,Post Secondary,0.06
Trinidad and Tobago,2015,70--74,Primary,0.50
Trinidad and Tobago,2015,70--74,Total,1.00
Trinidad and Tobago,2015,70--74,Under 15,0.00
Trinidad and Tobago,2015,70--74,Upper Secondary,0.08
Trinidad and Tobago,2015,75--79,Incomplete Primary,0.22
Trinidad and Tobago,2015,75--79,Lower Secondary,0.15
Trinidad and Tobago,2015,75--79,No Education,0.06
Trinidad and Tobago,2015,75--79,Post Secondary,0.05
Trinidad and Tobago,2015,75--79,Primary,0.47
Trinidad and Tobago,2015,75--79,Total,1.00
Trinidad and Tobago,2015,75--79,Under 15,0.00
Trinidad and Tobago,2015,75--79,Upper Secondary,0.06
Trinidad and Tobago,2015,80--84,Incomplete Primary,0.24
Trinidad and Tobago,2015,80--84,Lower Secondary,0.12
Trinidad and Tobago,2015,80--84,No Education,0.07
Trinidad and Tobago,2015,80--84,Post Secondary,0.04
Trinidad and Tobago,2015,80--84,Primary,0.48
Trinidad and Tobago,2015,80--84,Total,1.00
Trinidad and Tobago,2015,80--84,Under 15,0.00
Trinidad and Tobago,2015,80--84,Upper Secondary,0.05
Trinidad and Tobago,2015,85--89,Incomplete Primary,0.28
Trinidad and Tobago,2015,85--89,Lower Secondary,0.08
Trinidad and Tobago,2015,85--89,No Education,0.10
Trinidad and Tobago,2015,85--89,Post Secondary,0.03
Trinidad and Tobago,2015,85--89,Primary,0.47
Trinidad and Tobago,2015,85--89,Total,1.00
Trinidad and Tobago,2015,85--89,Under 15,0.00
Trinidad and Tobago,2015,85--89,Upper Secondary,0.04
Trinidad and Tobago,2015,90--94,Incomplete Primary,0.32
Trinidad and Tobago,2015,90--94,Lower Secondary,0.06
Trinidad and Tobago,2015,90--94,No Education,0.14
Trinidad and Tobago,2015,90--94,Post Secondary,0.02
Trinidad and Tobago,2015,90--94,Primary,0.43
Trinidad and Tobago,2015,90--94,Total,1.00
Trinidad and Tobago,2015,90--94,Under 15,0.00
Trinidad and Tobago,2015,90--94,Upper Secondary,0.03
Trinidad and Tobago,2015,95--99,Incomplete Primary,0.36
Trinidad and Tobago,2015,95--99,Lower Secondary,0.04
Trinidad and Tobago,2015,95--99,No Education,0.20
Trinidad and Tobago,2015,95--99,Post Secondary,0.02
Trinidad and Tobago,2015,95--99,Primary,0.37
Trinidad and Tobago,2015,95--99,Total,1.00
Trinidad and Tobago,2015,95--99,Under 15,0.00
Trinidad and Tobago,2015,95--99,Upper Secondary,0.02
Tunisia,2015,100+,Incomplete Primary,0.04
Tunisia,2015,100+,Lower Secondary,0.00
Tunisia,2015,100+,No Education,0.96
Tunisia,2015,100+,Post Secondary,0.00
Tunisia,2015,100+,Primary,0.00
Tunisia,2015,100+,Total,1.00
Tunisia,2015,100+,Under 15,0.00
Tunisia,2015,100+,Upper Secondary,0.00
Tunisia,2015,15--19,Incomplete Primary,0.00
Tunisia,2015,15--19,Lower Secondary,0.79
Tunisia,2015,15--19,No Education,0.04
Tunisia,2015,15--19,Post Secondary,0.00
Tunisia,2015,15--19,Primary,0.11
Tunisia,2015,15--19,Total,1.00
Tunisia,2015,15--19,Under 15,0.00
Tunisia,2015,15--19,Upper Secondary,0.07
Tunisia,2015,20--24,Incomplete Primary,0.00
Tunisia,2015,20--24,Lower Secondary,0.39
Tunisia,2015,20--24,No Education,0.02
Tunisia,2015,20--24,Post Secondary,0.15
Tunisia,2015,20--24,Primary,0.06
Tunisia,2015,20--24,Total,1.00
Tunisia,2015,20--24,Under 15,0.00
Tunisia,2015,20--24,Upper Secondary,0.37
Tunisia,2015,25--29,Incomplete Primary,0.00
Tunisia,2015,25--29,Lower Secondary,0.46
Tunisia,2015,25--29,No Education,0.04
Tunisia,2015,25--29,Post Secondary,0.28
Tunisia,2015,25--29,Primary,0.03
Tunisia,2015,25--29,Total,1.00
Tunisia,2015,25--29,Under 15,0.00
Tunisia,2015,25--29,Upper Secondary,0.19
Tunisia,2015,30--34,Incomplete Primary,0.00
Tunisia,2015,30--34,Lower Secondary,0.51
Tunisia,2015,30--34,No Education,0.06
Tunisia,2015,30--34,Post Secondary,0.23
Tunisia,2015,30--34,Primary,0.04
Tunisia,2015,30--34,Total,1.00
Tunisia,2015,30--34,Under 15,0.00
Tunisia,2015,30--34,Upper Secondary,0.16
Tunisia,2015,35--39,Incomplete Primary,0.00
Tunisia,2015,35--39,Lower Secondary,0.19
Tunisia,2015,35--39,No Education,0.10
Tunisia,2015,35--39,Post Secondary,0.17
Tunisia,2015,35--39,Primary,0.39
Tunisia,2015,35--39,Total,1.00
Tunisia,2015,35--39,Under 15,0.00
Tunisia,2015,35--39,Upper Secondary,0.16
Tunisia,2015,40--44,Incomplete Primary,0.00
Tunisia,2015,40--44,Lower Secondary,0.19
Tunisia,2015,40--44,No Education,0.16
Tunisia,2015,40--44,Post Secondary,0.11
Tunisia,2015,40--44,Primary,0.39
Tunisia,2015,40--44,Total,1.00
Tunisia,2015,40--44,Under 15,0.00
Tunisia,2015,40--44,Upper Secondary,0.15
Tunisia,2015,45--49,Incomplete Primary,0.00
Tunisia,2015,45--49,Lower Secondary,0.18
Tunisia,2015,45--49,No Education,0.24
Tunisia,2015,45--49,Post Secondary,0.08
Tunisia,2015,45--49,Primary,0.37
Tunisia,2015,45--49,Total,1.00
Tunisia,2015,45--49,Under 15,0.00
Tunisia,2015,45--49,Upper Secondary,0.12
Tunisia,2015,50--54,Incomplete Primary,0.00
Tunisia,2015,50--54,Lower Secondary,0.15
Tunisia,2015,50--54,No Education,0.27
Tunisia,2015,50--54,Post Secondary,0.06
Tunisia,2015,50--54,Primary,0.43
Tunisia,2015,50--54,Total,1.00
Tunisia,2015,50--54,Under 15,0.00
Tunisia,2015,50--54,Upper Secondary,0.09
Tunisia,2015,55--59,Incomplete Primary,0.01
Tunisia,2015,55--59,Lower Secondary,0.13
Tunisia,2015,55--59,No Education,0.32
Tunisia,2015,55--59,Post Secondary,0.06
Tunisia,2015,55--59,Primary,0.41
Tunisia,2015,55--59,Total,1.00
Tunisia,2015,55--59,Under 15,0.00
Tunisia,2015,55--59,Upper Secondary,0.07
Tunisia,2015,60--64,Incomplete Primary,0.01
Tunisia,2015,60--64,Lower Secondary,0.13
Tunisia,2015,60--64,No Education,0.43
Tunisia,2015,60--64,Post Secondary,0.05
Tunisia,2015,60--64,Primary,0.30
Tunisia,2015,60--64,Total,1.00
Tunisia,2015,60--64,Under 15,0.00
Tunisia,2015,60--64,Upper Secondary,0.08
Tunisia,2015,65--69,Incomplete Primary,0.04
Tunisia,2015,65--69,Lower Secondary,0.09
Tunisia,2015,65--69,No Education,0.58
Tunisia,2015,65--69,Post Secondary,0.04
Tunisia,2015,65--69,Primary,0.21
Tunisia,2015,65--69,Total,1.00
Tunisia,2015,65--69,Under 15,0.00
Tunisia,2015,65--69,Upper Secondary,0.05
Tunisia,2015,70--74,Incomplete Primary,0.06
Tunisia,2015,70--74,Lower Secondary,0.05
Tunisia,2015,70--74,No Education,0.72
Tunisia,2015,70--74,Post Secondary,0.02
Tunisia,2015,70--74,Primary,0.13
Tunisia,2015,70--74,Total,1.00
Tunisia,2015,70--74,Under 15,0.00
Tunisia,2015,70--74,Upper Secondary,0.02
Tunisia,2015,75--79,Incomplete Primary,0.06
Tunisia,2015,75--79,Lower Secondary,0.03
Tunisia,2015,75--79,No Education,0.82
Tunisia,2015,75--79,Post Secondary,0.01
Tunisia,2015,75--79,Primary,0.08
Tunisia,2015,75--79,Total,1.00
Tunisia,2015,75--79,Under 15,0.00
Tunisia,2015,75--79,Upper Secondary,0.01
Tunisia,2015,80--84,Incomplete Primary,0.06
Tunisia,2015,80--84,Lower Secondary,0.02
Tunisia,2015,80--84,No Education,0.85
Tunisia,2015,80--84,Post Secondary,0.01
Tunisia,2015,80--84,Primary,0.05
Tunisia,2015,80--84,Total,1.00
Tunisia,2015,80--84,Under 15,0.00
Tunisia,2015,80--84,Upper Secondary,0.01
Tunisia,2015,85--89,Incomplete Primary,0.06
Tunisia,2015,85--89,Lower Secondary,0.01
Tunisia,2015,85--89,No Education,0.89
Tunisia,2015,85--89,Post Secondary,0.00
Tunisia,2015,85--89,Primary,0.03
Tunisia,2015,85--89,Total,1.00
Tunisia,2015,85--89,Under 15,0.00
Tunisia,2015,85--89,Upper Secondary,0.00
Tunisia,2015,90--94,Incomplete Primary,0.05
Tunisia,2015,90--94,Lower Secondary,0.00
Tunisia,2015,90--94,No Education,0.93
Tunisia,2015,90--94,Post Secondary,0.00
Tunisia,2015,90--94,Primary,0.01
Tunisia,2015,90--94,Total,1.00
Tunisia,2015,90--94,Under 15,0.00
Tunisia,2015,90--94,Upper Secondary,0.00
Tunisia,2015,95--99,Incomplete Primary,0.04
Tunisia,2015,95--99,Lower Secondary,0.00
Tunisia,2015,95--99,No Education,0.95
Tunisia,2015,95--99,Post Secondary,0.00
Tunisia,2015,95--99,Primary,0.00
Tunisia,2015,95--99,Total,1.00
Tunisia,2015,95--99,Under 15,0.00
Tunisia,2015,95--99,Upper Secondary,0.00
Turkey,2015,100+,Incomplete Primary,0.14
Turkey,2015,100+,Lower Secondary,0.03
Turkey,2015,100+,No Education,0.61
Turkey,2015,100+,Post Secondary,0.02
Turkey,2015,100+,Primary,0.16
Turkey,2015,100+,Total,1.00
Turkey,2015,100+,Under 15,0.00
Turkey,2015,100+,Upper Secondary,0.03
Turkey,2015,15--19,Incomplete Primary,0.02
Turkey,2015,15--19,Lower Secondary,0.22
Turkey,2015,15--19,No Education,0.00
Turkey,2015,15--19,Post Secondary,0.00
Turkey,2015,15--19,Primary,0.45
Turkey,2015,15--19,Total,1.00
Turkey,2015,15--19,Under 15,0.00
Turkey,2015,15--19,Upper Secondary,0.30
Turkey,2015,20--24,Incomplete Primary,0.02
Turkey,2015,20--24,Lower Secondary,0.08
Turkey,2015,20--24,No Education,0.01
Turkey,2015,20--24,Post Secondary,0.11
Turkey,2015,20--24,Primary,0.31
Turkey,2015,20--24,Total,1.00
Turkey,2015,20--24,Under 15,0.00
Turkey,2015,20--24,Upper Secondary,0.47
Turkey,2015,25--29,Incomplete Primary,0.02
Turkey,2015,25--29,Lower Secondary,0.09
Turkey,2015,25--29,No Education,0.01
Turkey,2015,25--29,Post Secondary,0.16
Turkey,2015,25--29,Primary,0.36
Turkey,2015,25--29,Total,1.00
Turkey,2015,25--29,Under 15,0.00
Turkey,2015,25--29,Upper Secondary,0.36
Turkey,2015,30--34,Incomplete Primary,0.01
Turkey,2015,30--34,Lower Secondary,0.10
Turkey,2015,30--34,No Education,0.02
Turkey,2015,30--34,Post Secondary,0.15
Turkey,2015,30--34,Primary,0.41
Turkey,2015,30--34,Total,1.00
Turkey,2015,30--34,Under 15,0.00
Turkey,2015,30--34,Upper Secondary,0.32
Turkey,2015,35--39,Incomplete Primary,0.01
Turkey,2015,35--39,Lower Secondary,0.11
Turkey,2015,35--39,No Education,0.03
Turkey,2015,35--39,Post Secondary,0.13
Turkey,2015,35--39,Primary,0.44
Turkey,2015,35--39,Total,1.00
Turkey,2015,35--39,Under 15,0.00
Turkey,2015,35--39,Upper Secondary,0.28
Turkey,2015,40--44,Incomplete Primary,0.02
Turkey,2015,40--44,Lower Secondary,0.12
Turkey,2015,40--44,No Education,0.05
Turkey,2015,40--44,Post Secondary,0.11
Turkey,2015,40--44,Primary,0.49
Turkey,2015,40--44,Total,1.00
Turkey,2015,40--44,Under 15,0.00
Turkey,2015,40--44,Upper Secondary,0.20
Turkey,2015,45--49,Incomplete Primary,0.03
Turkey,2015,45--49,Lower Secondary,0.11
Turkey,2015,45--49,No Education,0.07
Turkey,2015,45--49,Post Secondary,0.10
Turkey,2015,45--49,Primary,0.52
Turkey,2015,45--49,Total,1.00
Turkey,2015,45--49,Under 15,0.00
Turkey,2015,45--49,Upper Secondary,0.17
Turkey,2015,50--54,Incomplete Primary,0.04
Turkey,2015,50--54,Lower Secondary,0.10
Turkey,2015,50--54,No Education,0.09
Turkey,2015,50--54,Post Secondary,0.08
Turkey,2015,50--54,Primary,0.53
Turkey,2015,50--54,Total,1.00
Turkey,2015,50--54,Under 15,0.00
Turkey,2015,50--54,Upper Secondary,0.16
Turkey,2015,55--59,Incomplete Primary,0.05
Turkey,2015,55--59,Lower Secondary,0.08
Turkey,2015,55--59,No Education,0.12
Turkey,2015,55--59,Post Secondary,0.09
Turkey,2015,55--59,Primary,0.53
Turkey,2015,55--59,Total,1.00
Turkey,2015,55--59,Under 15,0.00
Turkey,2015,55--59,Upper Secondary,0.13
Turkey,2015,60--64,Incomplete Primary,0.07
Turkey,2015,60--64,Lower Secondary,0.08
Turkey,2015,60--64,No Education,0.16
Turkey,2015,60--64,Post Secondary,0.09
Turkey,2015,60--64,Primary,0.51
Turkey,2015,60--64,Total,1.00
Turkey,2015,60--64,Under 15,0.00
Turkey,2015,60--64,Upper Secondary,0.10
Turkey,2015,65--69,Incomplete Primary,0.09
Turkey,2015,65--69,Lower Secondary,0.06
Turkey,2015,65--69,No Education,0.22
Turkey,2015,65--69,Post Secondary,0.07
Turkey,2015,65--69,Primary,0.48
Turkey,2015,65--69,Total,1.00
Turkey,2015,65--69,Under 15,0.00
Turkey,2015,65--69,Upper Secondary,0.07
Turkey,2015,70--74,Incomplete Primary,0.11
Turkey,2015,70--74,Lower Secondary,0.05
Turkey,2015,70--74,No Education,0.28
Turkey,2015,70--74,Post Secondary,0.06
Turkey,2015,70--74,Primary,0.44
Turkey,2015,70--74,Total,1.00
Turkey,2015,70--74,Under 15,0.00
Turkey,2015,70--74,Upper Secondary,0.06
Turkey,2015,75--79,Incomplete Primary,0.13
Turkey,2015,75--79,Lower Secondary,0.04
Turkey,2015,75--79,No Education,0.36
Turkey,2015,75--79,Post Secondary,0.04
Turkey,2015,75--79,Primary,0.40
Turkey,2015,75--79,Total,1.00
Turkey,2015,75--79,Under 15,0.00
Turkey,2015,75--79,Upper Secondary,0.05
Turkey,2015,80--84,Incomplete Primary,0.14
Turkey,2015,80--84,Lower Secondary,0.03
Turkey,2015,80--84,No Education,0.44
Turkey,2015,80--84,Post Secondary,0.02
Turkey,2015,80--84,Primary,0.33
Turkey,2015,80--84,Total,1.00
Turkey,2015,80--84,Under 15,0.00
Turkey,2015,80--84,Upper Secondary,0.04
Turkey,2015,85--89,Incomplete Primary,0.15
Turkey,2015,85--89,Lower Secondary,0.03
Turkey,2015,85--89,No Education,0.49
Turkey,2015,85--89,Post Secondary,0.03
Turkey,2015,85--89,Primary,0.26
Turkey,2015,85--89,Total,1.00
Turkey,2015,85--89,Under 15,0.00
Turkey,2015,85--89,Upper Secondary,0.04
Turkey,2015,90--94,Incomplete Primary,0.15
Turkey,2015,90--94,Lower Secondary,0.04
Turkey,2015,90--94,No Education,0.51
Turkey,2015,90--94,Post Secondary,0.03
Turkey,2015,90--94,Primary,0.23
Turkey,2015,90--94,Total,1.00
Turkey,2015,90--94,Under 15,0.00
Turkey,2015,90--94,Upper Secondary,0.04
Turkey,2015,95--99,Incomplete Primary,0.14
Turkey,2015,95--99,Lower Secondary,0.03
Turkey,2015,95--99,No Education,0.58
Turkey,2015,95--99,Post Secondary,0.03
Turkey,2015,95--99,Primary,0.19
Turkey,2015,95--99,Total,1.00
Turkey,2015,95--99,Under 15,0.00
Turkey,2015,95--99,Upper Secondary,0.03
Turkmenistan,2015,100+,Incomplete Primary,0.22
Turkmenistan,2015,100+,Lower Secondary,0.16
Turkmenistan,2015,100+,No Education,0.21
Turkmenistan,2015,100+,Post Secondary,0.01
Turkmenistan,2015,100+,Primary,0.35
Turkmenistan,2015,100+,Total,1.00
Turkmenistan,2015,100+,Under 15,0.00
Turkmenistan,2015,100+,Upper Secondary,0.05
Turkmenistan,2015,15--19,Incomplete Primary,0.00
Turkmenistan,2015,15--19,Lower Secondary,0.48
Turkmenistan,2015,15--19,No Education,0.00
Turkmenistan,2015,15--19,Post Secondary,0.00
Turkmenistan,2015,15--19,Primary,0.03
Turkmenistan,2015,15--19,Total,1.00
Turkmenistan,2015,15--19,Under 15,0.00
Turkmenistan,2015,15--19,Upper Secondary,0.49
Turkmenistan,2015,20--24,Incomplete Primary,0.00
Turkmenistan,2015,20--24,Lower Secondary,0.06
Turkmenistan,2015,20--24,No Education,0.00
